사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2016051900100317,2016년 5월 19일 14시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,여,72세,경상,승용,남,54세,상해없음
2016051900100361,2016년 5월 19일 15시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승합,여,51세,경상
2016051900100557,2016년 5월 19일 20시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,경상,승용,남,37세,경상
2016051900100558,2016년 5월 19일 20시,목요일,충청남도 천안시 동남구 동면,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,농기계,남,76세,상해없음,화물,남,32세,상해없음
2016051900100583,2016년 5월 19일 21시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,51세,경상
2016052000100088,2016년 5월 20일 07시,금요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,1,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,74세,부상신고,승용,남,42세,경상
2016052000100206,2016년 5월 20일 10시,금요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세,중상,,,,
2016052000100267,2016년 5월 20일 12시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,28세,경상,승용,남,25세,기타불명
2016052000100456,2016년 5월 20일 17시,금요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,65세,상해없음,화물,남,31세,경상
2016052000100509,2016년 5월 20일 18시,금요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,원동기,남,36세,경상
2016052000100554,2016년 5월 20일 19시,금요일,충청남도 천안시 동남구 북면,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,여,35세,경상
2016052000100591,2016년 5월 20일 20시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,17세,경상,승합,남,43세,상해없음
2016052100100008,2016년 5월 21일 00시,토요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,25세,경상
2016052100100198,2016년 5월 21일 10시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,여,45세,경상
2016052100100202,2016년 5월 21일 10시,토요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,46세,상해없음,화물,남,40세,중상
2016052100100248,2016년 5월 21일 11시,토요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,이륜,남,75세,중상
2016052100100283,2016년 5월 21일 12시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,28세,경상,승용,남,52세,상해없음
2016052100100318,2016년 5월 21일 13시,토요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,원동기,남,43세,경상
2016052100100445,2016년 5월 21일 16시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,승용,여,33세,중상
2016052100100474,2016년 5월 21일 17시,토요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,원동기,남,59세,중상
2016052100100476,2016년 5월 21일 17시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,남,19세,경상
2016052200100185,2016년 5월 22일 10시,일요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,여,45세,경상
2016052200100389,2016년 5월 22일 17시,일요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,41세,중상
2016052200100390,2016년 5월 22일 17시,일요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,승용,남,46세,경상
2016052200100434,2016년 5월 22일 18시,일요일,충청남도 천안시 동남구 수신면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,77세,경상,승용,남,46세,상해없음
2016052200100467,2016년 5월 22일 19시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,상해없음,원동기,남,36세,경상
2016052300100005,2016년 5월 23일 00시,월요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 횡단보도상,원동기,남,35세,중상,승용,남,33세,상해없음
2016052300100059,2016년 5월 23일 06시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,보행자,남,76세,경상
2016052300100085,2016년 5월 23일 07시,월요일,충청남도 천안시 서북구 차암동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,74세,기타불명,승용,남,33세,경상
2016052300100124,2016년 5월 23일 08시,월요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,여,25세,중상
2016052300100126,2016년 5월 23일 08시,월요일,충청남도 천안시 동남구 신부동,중상사고,0,2,0,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,여,78세,중상
2016052300100250,2016년 5월 23일 12시,월요일,충청남도 천안시 동남구 용곡동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,승용,여,47세,중상
2016052300100325,2016년 5월 23일 14시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,경상,승용,남,35세,경상
2016052400100182,2016년 5월 24일 09시,화요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,비,단일로 - 기타,승용,남,31세,상해없음,승용,여,54세,경상
2016052400100228,2016년 5월 24일 10시,화요일,충청남도 천안시 동남구 용곡동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,26세,상해없음,승용,여,38세,중상
2016052400100288,2016년 5월 24일 12시,화요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,75세,상해없음,승용,남,50세,경상
2016052400100351,2016년 5월 24일 14시,화요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,64세,중상
2016052400100416,2016년 5월 24일 16시,화요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,여,41세,중상
2016052400100553,2016년 5월 24일 20시,화요일,충청남도 천안시 서북구 성성동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,55세,상해없음,보행자,남,22세,사망
2016052400100555,2016년 5월 24일 20시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,24세,경상
2016052400100608,2016년 5월 24일 22시,화요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,53세,경상
2016052500100145,2016년 5월 25일 09시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,72세,상해없음,승용,여,35세,경상
2016052500100146,2016년 5월 25일 09시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,이륜,남,27세,경상
2016052500100211,2016년 5월 25일 11시,수요일,충청남도 천안시 동남구 오룡동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,승용,여,53세,중상
2016052500100278,2016년 5월 25일 13시,수요일,충청남도 천안시 서북구 성거읍,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,중상,화물,남,56세,중상
2016052500100314,2016년 5월 25일 14시,수요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,56세,중상,,,,
2016052600100118,2016년 5월 26일 08시,목요일,충청남도 천안시 서북구 신당동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,승용,남,57세,경상
2016052600100361,2016년 5월 26일 16시,목요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,32세,경상
2016052600100406,2016년 5월 26일 17시,목요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승합,여,29세,상해없음,보행자,남,73세,중상
2016052600100408,2016년 5월 26일 17시,목요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,승용,남,68세,중상
2016052600100575,2016년 5월 26일 22시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,21세,경상
2016052600100576,2016년 5월 26일 22시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,30세,상해없음,승용,여,37세,경상
2016052700100107,2016년 5월 27일 08시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,24세,경상
2016052700100108,2016년 5월 27일 08시,금요일,충청남도 천안시 서북구 백석동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,44세,중상
2016052700100260,2016년 5월 27일 13시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,화물,남,21세,경상
2016052700100262,2016년 5월 27일 13시,금요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,60세,기타불명,승용,남,35세,경상
2016052700100336,2016년 5월 27일 15시,금요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31세,상해없음,보행자,남,12세,중상
2016052700100391,2016년 5월 27일 16시,금요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,남,14세,중상
2016052700100581,2016년 5월 27일 21시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 횡단보도상,승용,여,26세,상해없음,보행자,남,24세,경상
2016052800100347,2016년 5월 28일 14시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,55세,상해없음,승용,남,50세,경상
2016052800100392,2016년 5월 28일 15시,토요일,충청남도 천안시 동남구 다가동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,보행자,여,74세,중상
2016052800100438,2016년 5월 28일 16시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,승용,남,58세,경상
2016052800100439,2016년 5월 28일 16시,토요일,충청남도 천안시 동남구 목천읍,사망사고,1,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,이륜,남,34세,사망
2016052800100484,2016년 5월 28일 17시,토요일,충청남도 천안시 동남구 성황동,경상사고,0,0,1,0,차대차 - 정면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,45세,상해없음
2016052800100522,2016년 5월 28일 18시,토요일,충청남도 천안시 서북구 성거읍,중상사고,0,2,2,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,34세,중상,승용,남,58세,경상
2016052800100582,2016년 5월 28일 20시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,이륜,남,18세,경상
2016052800100680,2016년 5월 28일 23시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,3,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,18세,부상신고,승용,여,28세,중상
2016052800100681,2016년 5월 28일 23시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,46세,상해없음,보행자,남,48세,경상
2016052800100683,2016년 5월 28일 23시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,62세,경상,승합,남,59세,기타불명
2016052900100014,2016년 5월 29일 00시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,30세,상해없음,승용,여,44세,경상
2016052900100149,2016년 5월 29일 10시,일요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,원동기,남,32세,중상
2016052900100299,2016년 5월 29일 16시,일요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,20세,경상
2016053000100035,2016년 5월 30일 03시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,26세,경상
2016053000100163,2016년 5월 30일 09시,월요일,충청남도 천안시 동남구 병천면,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,28세,경상,화물,남,50세,경상
2016053000100164,2016년 5월 30일 09시,월요일,충청남도 천안시 동남구 청당동,경상사고,0,0,1,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,여,35세,경상
2016053000100236,2016년 5월 30일 11시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,여,45세,경상
2016053000100333,2016년 5월 30일 14시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,55세,경상
2016053000100424,2016년 5월 30일 16시,월요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,자전거,남,14세,경상,승용,여,46세,상해없음
2016053100100028,2016년 5월 31일 02시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,승용,여,50세,경상
2016053100100247,2016년 5월 31일 12시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,건설기계,남,47세,경상
2016060100100011,2016년 6월 1일 00시,수요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,30세,중상
2016060100100320,2016년 6월 1일 14시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,23세,기타불명,승용,남,25세,상해없음
2016060100100366,2016년 6월 1일 15시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 교량,건설기계,남,50세,상해없음,승용,여,33세,경상
2016060100100586,2016년 6월 1일 21시,수요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 횡단보도상,승용,남,47세,상해없음,보행자,남,20세,중상
2016060100100587,2016년 6월 1일 21시,수요일,충청남도 천안시 동남구 신방동,중상사고,0,3,5,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,59세,중상
2016060100100620,2016년 6월 1일 22시,수요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,23세,경상
2016060100100648,2016년 6월 1일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,43세,경상
2016060100100649,2016년 6월 1일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,여,48세,경상
2016060100100650,2016년 6월 1일 23시,수요일,충청남도 천안시 동남구 병천면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,41세,상해없음,보행자,남,77세,중상
2016060200100087,2016년 6월 2일 07시,목요일,충청남도 천안시 동남구 북면,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,70세,경상,승용,남,35세,상해없음
2016060200100131,2016년 6월 2일 08시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승합,남,47세,경상
2016060200100135,2016년 6월 2일 08시,목요일,충청남도 천안시 동남구 영성동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,19세,상해없음,보행자,남,80세,중상
2016060200100505,2016년 6월 2일 18시,목요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,44세,경상
2016060200100579,2016년 6월 2일 20시,목요일,충청남도 천안시 서북구 신당동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,경상,승용,남,19세,상해없음
2016060200100619,2016년 6월 2일 21시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,33세,상해없음,보행자,여,42세,경상
2016060200100671,2016년 6월 2일 23시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,여,29세,경상
2016060200100672,2016년 6월 2일 23시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,55세,경상
2016060300100025,2016년 6월 3일 01시,금요일,충청남도 천안시 서북구 성거읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,사망,,,,
2016060300100097,2016년 6월 3일 07시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,화물,남,53세,경상
2016060300100098,2016년 6월 3일 07시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,36세,경상
2016060300100138,2016년 6월 3일 08시,금요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,이륜,남,29세,중상
2016060300100179,2016년 6월 3일 09시,금요일,충청남도 천안시 서북구 신당동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,화물,남,29세,경상
2016060300100547,2016년 6월 3일 19시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승합,남,54세,경상
2016060300100643,2016년 6월 3일 21시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,3,0,차대차 - 측면충돌,과속,건조,맑음,단일로 - 기타,승용,남,34세,경상,승용,남,43세,상해없음
2016060300100644,2016년 6월 3일 21시,금요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,이륜,남,18세,경상
2016060300100676,2016년 6월 3일 22시,금요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,31세,상해없음,보행자,여,66세,중상
2016060300100677,2016년 6월 3일 22시,금요일,충청남도 천안시 동남구 문화동,경상사고,0,0,4,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,승용,남,33세,경상
2016060400100587,2016년 6월 4일 20시,토요일,충청남도 천안시 동남구 구성동,경상사고,0,0,5,0,차대차 - 정면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,43세,상해없음,승용,남,43세,경상
2016060500100032,2016년 6월 5일 02시,일요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,5,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,51세,경상
2016060500100043,2016년 6월 5일 03시,일요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,21세,경상,승용,남,37세,상해없음
2016060500100162,2016년 6월 5일 11시,일요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,승용,여,35세,경상
2016060500100268,2016년 6월 5일 14시,일요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,53세,상해없음,승용,남,44세,상해없음
2016060500100384,2016년 6월 5일 17시,일요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,여,37세,부상신고
2016060500100584,2016년 6월 5일 23시,일요일,충청남도 천안시 동남구 광덕면,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,중상,,,,
2016060600100103,2016년 6월 6일 08시,월요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,53세,경상
2016060600100104,2016년 6월 6일 08시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승용,남,39세,경상
2016060700100123,2016년 6월 7일 08시,화요일,충청남도 천안시 동남구 신방동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,여,41세,중상
2016060700100205,2016년 6월 7일 11시,화요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,보행자,여,68세,경상
2016060700100605,2016년 6월 7일 23시,화요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,56세,경상
2016060800100104,2016년 6월 8일 08시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,여,40세,중상
