"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6773744,"2022032","1141011900","11410006  ","서울특별시 서대문구6","서울특별시 서대문구 북가좌동(은현교회 부근)",4,5,0,4,0,1,126.914785585687,37.584545167327,"{""type"":""Polygon"",""coordinates"":[[[126.9156839,37.58454517],[126.91566664,37.58440629],[126.91561552,37.58427274],[126.91553251,37.58414967],[126.91542079,37.58404179],[126.91528466,37.58395326],[126.91512936,37.58388748],[126.91496084,37.58384697],[126.91478559,37.58383329],[126.91461033,37.58384697],[126.91444182,37.58388748],[126.91428651,37.58395326],[126.91415038,37.58404179],[126.91403866,37.58414967],[126.91395565,37.58427274],[126.91390453,37.58440629],[126.91388727,37.58454517],[126.91390453,37.58468405],[126.91395565,37.58481759],[126.91403866,37.58494066],[126.91415038,37.58504854],[126.91428651,37.58513707],[126.91444182,37.58520285],[126.91461033,37.58524336],[126.91478559,37.58525704],[126.91496084,37.58524336],[126.91512936,37.58520285],[126.91528466,37.58513707],[126.91542079,37.58504854],[126.91553251,37.58494066],[126.91561552,37.58481759],[126.91566664,37.58468405],[126.9156839,37.58454517]]]}"
6773482,"2022032","1141011900","11410007  ","서울특별시 서대문구7","서울특별시 서대문구 북가좌동(북가좌초교사거리 부근)",4,4,0,4,0,0,126.909627024069,37.578029817423,"{""type"":""Polygon"",""coordinates"":[[[126.91052534,37.57802982],[126.91050808,37.57789093],[126.91045696,37.57775737],[126.91037395,37.57763429],[126.91026223,37.5775264],[126.9101261,37.57743786],[126.90997079,37.57737207],[126.90980228,37.57733156],[126.90962702,37.57731788],[126.90945177,37.57733156],[126.90928325,37.57737207],[126.90912795,37.57743786],[126.90899182,37.5775264],[126.9088801,37.57763429],[126.90879709,37.57775737],[126.90874597,37.57789093],[126.90872871,37.57802982],[126.90874597,37.57816871],[126.90879709,37.57830226],[126.9088801,37.57842535],[126.90899182,37.57853323],[126.90912795,37.57862177],[126.90928325,37.57868756],[126.90945177,37.57872807],[126.90962702,37.57874175],[126.90980228,37.57872807],[126.90997079,37.57868756],[126.9101261,37.57862177],[126.91026223,37.57853323],[126.91037395,37.57842535],[126.91045696,37.57830226],[126.91050808,37.57816871],[126.91052534,37.57802982]]]}"
6773112,"2022032","1144012100","11440001  ","서울특별시 마포구1","서울특별시 마포구 동교동(창천동삼거리 부근)",6,10,0,6,4,0,126.931758576098,37.556866690446,"{""type"":""Polygon"",""coordinates"":[[[126.93265689,37.55686669],[126.93263963,37.55672776],[126.93258851,37.55659417],[126.9325055,37.55647105],[126.93239378,37.55636313],[126.93225765,37.55627457],[126.93210235,37.55620876],[126.93193383,37.55616823],[126.93175858,37.55615455],[126.93158332,37.55616823],[126.93141481,37.55620876],[126.9312595,37.55627457],[126.93112337,37.55636313],[126.93101165,37.55647105],[126.93092864,37.55659417],[126.93087752,37.55672776],[126.93086026,37.55686669],[126.93087752,37.55700562],[126.93092864,37.55713921],[126.93101165,37.55726233],[126.93112337,37.55737025],[126.9312595,37.55745881],[126.93141481,37.55752462],[126.93158332,37.55756514],[126.93175858,37.55757883],[126.93193383,37.55756514],[126.93210235,37.55752462],[126.93225765,37.55745881],[126.93239378,37.55737025],[126.9325055,37.55726233],[126.93258851,37.55713921],[126.93263963,37.55700562],[126.93265689,37.55686669]]]}"
6773464,"2022032","1144010200","11440002  ","서울특별시 마포구2","서울특별시 마포구 공덕동(공덕오거리 부근)",4,5,0,4,1,0,126.950647612598,37.543976676084,"{""type"":""Polygon"",""coordinates"":[[[126.95154593,37.54397668],[126.95152867,37.54383772],[126.95147755,37.5437041],[126.95139453,37.54358096],[126.95128282,37.54347303],[126.95114669,37.54338445],[126.95099138,37.54331863],[126.95082287,37.5432781],[126.95064761,37.54326441],[126.95047236,37.5432781],[126.95030384,37.54331863],[126.95014854,37.54338445],[126.95001241,37.54347303],[126.94990069,37.54358096],[126.94981768,37.5437041],[126.94976656,37.54383772],[126.9497493,37.54397668],[126.94976656,37.54411563],[126.94981768,37.54424925],[126.94990069,37.54437239],[126.95001241,37.54448032],[126.95014854,37.5445689],[126.95030384,37.54463472],[126.95047236,37.54467525],[126.95064761,37.54468893],[126.95082287,37.54467525],[126.95099138,37.54463472],[126.95114669,37.5445689],[126.95128282,37.54448032],[126.95139453,37.54437239],[126.95147755,37.54424925],[126.95152867,37.54411563],[126.95154593,37.54397668]]]}"
6773988,"2022032","1144010100","11440003  ","서울특별시 마포구3","서울특별시 마포구 아현동(굴레방다리사거리 부근)",4,5,0,4,1,0,126.955980147167,37.557882128458,"{""type"":""Polygon"",""coordinates"":[[[126.95687846,37.55788213],[126.9568612,37.5577432],[126.95681008,37.55760961],[126.95672707,37.55748649],[126.95661535,37.55737858],[126.95647922,37.55729001],[126.95632392,37.5572242],[126.9561554,37.55718368],[126.95598015,37.55717],[126.95580489,37.55718368],[126.95563638,37.5572242],[126.95548107,37.55729001],[126.95534494,37.55737858],[126.95523323,37.55748649],[126.95515021,37.55760961],[126.95509909,37.5577432],[126.95508183,37.55788213],[126.95509909,37.55802106],[126.95515021,37.55815465],[126.95523323,37.55827776],[126.95534494,37.55838568],[126.95548107,37.55847424],[126.95563638,37.55854005],[126.95580489,37.55858057],[126.95598015,37.55859425],[126.9561554,37.55858057],[126.95632392,37.55854005],[126.95647922,37.55847424],[126.95661535,37.55838568],[126.95672707,37.55827776],[126.95681008,37.55815465],[126.9568612,37.55802106],[126.95687846,37.55788213]]]}"
6773760,"2022032","1144012300","11440004  ","서울특별시 마포구4","서울특별시 마포구 망원동(망원우체국앞교차로 부근)",4,5,0,4,1,0,126.907070592335,37.557646634685,"{""type"":""Polygon"",""coordinates"":[[[126.90796891,37.55764663],[126.90795165,37.5575077],[126.90790053,37.55737411],[126.90781751,37.55725099],[126.9077058,37.55714308],[126.90756967,37.55705452],[126.90741436,37.55698871],[126.90724584,37.55694818],[126.90707059,37.5569345],[126.90689534,37.55694818],[126.90672682,37.55698871],[126.90657152,37.55705452],[126.90643539,37.55714308],[126.90632367,37.55725099],[126.90624066,37.55737411],[126.90618954,37.5575077],[126.90617228,37.55764663],[126.90618954,37.55778556],[126.90624066,37.55791915],[126.90632367,37.55804227],[126.90643539,37.55815019],[126.90657152,37.55823875],[126.90672682,37.55830455],[126.90689534,37.55834508],[126.90707059,37.55835876],[126.90724584,37.55834508],[126.90741436,37.55830455],[126.90756967,37.55823875],[126.9077058,37.55815019],[126.90781751,37.55804227],[126.90790053,37.55791915],[126.90795165,37.55778556],[126.90796891,37.55764663]]]}"
6774097,"2022032","1144010800","11440005  ","서울특별시 마포구5","서울특별시 마포구 대흥동(마포세무서앞교차로 부근)",4,4,0,4,0,0,126.941120311754,37.546455743639,"{""type"":""Polygon"",""coordinates"":[[[126.94201863,37.54645574],[126.94200137,37.54631679],[126.94195025,37.54618318],[126.94186723,37.54606004],[126.94175552,37.54595211],[126.94161939,37.54586354],[126.94146408,37.54579772],[126.94129556,37.54575719],[126.94112031,37.5457435],[126.94094506,37.54575719],[126.94077654,37.54579772],[126.94062123,37.54586354],[126.94048511,37.54595211],[126.94037339,37.54606004],[126.94029038,37.54618318],[126.94023926,37.54631679],[126.940222,37.54645574],[126.94023926,37.54659469],[126.94029038,37.5467283],[126.94037339,37.54685144],[126.94048511,37.54695937],[126.94062123,37.54704795],[126.94077654,37.54711376],[126.94094506,37.54715429],[126.94112031,37.54716798],[126.94129556,37.54715429],[126.94146408,37.54711376],[126.94161939,37.54704795],[126.94175552,37.54695937],[126.94186723,37.54685144],[126.94195025,37.5467283],[126.94200137,37.54659469],[126.94201863,37.54645574]]]}"
6773138,"2022032","1147010100","11470001  ","서울특별시 양천구1","서울특별시 양천구 신정동(양강중학교앞교차로 부근)",5,8,0,5,3,0,126.850978621767,37.524001834118,"{""type"":""Polygon"",""coordinates"":[[[126.85187694,37.52400183],[126.85185968,37.52386284],[126.85180856,37.52372919],[126.85172554,37.52360602],[126.85161383,37.52349805],[126.8514777,37.52340945],[126.85132239,37.52334361],[126.85115387,37.52330307],[126.85097862,37.52328938],[126.85080337,37.52330307],[126.85063485,37.52334361],[126.85047954,37.52340945],[126.85034342,37.52349805],[126.8502317,37.52360602],[126.85014869,37.52372919],[126.85009757,37.52386284],[126.85008031,37.52400183],[126.85009757,37.52414083],[126.85014869,37.52427448],[126.8502317,37.52439765],[126.85034342,37.52450561],[126.85047954,37.52459421],[126.85063485,37.52466005],[126.85080337,37.52470059],[126.85097862,37.52471428],[126.85115387,37.52470059],[126.85132239,37.52466005],[126.8514777,37.52459421],[126.85161383,37.52450561],[126.85172554,37.52439765],[126.85180856,37.52427448],[126.85185968,37.52414083],[126.85187694,37.52400183]]]}"
6773870,"2022032","1147010300","11470002  ","서울특별시 양천구2","서울특별시 양천구 신월동(명성빌딩 부근)",5,8,0,5,0,3,126.851673204156,37.522202953504,"{""type"":""Polygon"",""coordinates"":[[[126.85257152,37.52220295],[126.85255426,37.52206396],[126.85250314,37.5219303],[126.85242013,37.52180713],[126.85230841,37.52169916],[126.85217228,37.52161055],[126.85201697,37.52154471],[126.85184846,37.52150417],[126.8516732,37.52149048],[126.85149795,37.52150417],[126.85132943,37.52154471],[126.85117413,37.52161055],[126.851038,37.52169916],[126.85092628,37.52180713],[126.85084327,37.5219303],[126.85079215,37.52206396],[126.85077489,37.52220295],[126.85079215,37.52234195],[126.85084327,37.5224756],[126.85092628,37.52259878],[126.851038,37.52270674],[126.85117413,37.52279535],[126.85132943,37.52286119],[126.85149795,37.52290173],[126.8516732,37.52291542],[126.85184846,37.52290173],[126.85201697,37.52286119],[126.85217228,37.52279535],[126.85230841,37.52270674],[126.85242013,37.52259878],[126.85250314,37.5224756],[126.85255426,37.52234195],[126.85257152,37.52220295]]]}"
6773982,"2022032","1147010300","11470003  ","서울특별시 양천구3","서울특별시 양천구 신월동(화곡고가사거리 부근)",4,5,0,5,0,0,126.848902506247,37.528497144828,"{""type"":""Polygon"",""coordinates"":[[[126.84980082,37.52849714],[126.84978356,37.52835816],[126.84973244,37.52822452],[126.84964943,37.52810135],[126.84953771,37.52799339],[126.84940158,37.5279048],[126.84924628,37.52783896],[126.84907776,37.52779842],[126.84890251,37.52778473],[126.84872725,37.52779842],[126.84855874,37.52783896],[126.84840343,37.5279048],[126.8482673,37.52799339],[126.84815558,37.52810135],[126.84807257,37.52822452],[126.84802145,37.52835816],[126.84800419,37.52849714],[126.84802145,37.52863613],[126.84807257,37.52876977],[126.84815558,37.52889294],[126.8482673,37.52900089],[126.84840343,37.52908949],[126.84855874,37.52915532],[126.84872725,37.52919586],[126.84890251,37.52920955],[126.84907776,37.52919586],[126.84924628,37.52915532],[126.84940158,37.52908949],[126.84953771,37.52900089],[126.84964943,37.52889294],[126.84973244,37.52876977],[126.84978356,37.52863613],[126.84980082,37.52849714]]]}"
6774047,"2022032","1147010300","11470004  ","서울특별시 양천구4","서울특별시 양천구 신월동(서광빌딩 부근)",4,5,0,4,1,0,126.829152757395,37.534876296905,"{""type"":""Polygon"",""coordinates"":[[[126.83005107,37.5348763],[126.83003381,37.53473732],[126.82998269,37.53460369],[126.82989968,37.53448054],[126.82978796,37.53437259],[126.82965183,37.534284],[126.82949653,37.53421817],[126.82932801,37.53417763],[126.82915276,37.53416395],[126.8289775,37.53417763],[126.82880899,37.53421817],[126.82865368,37.534284],[126.82851755,37.53437259],[126.82840584,37.53448054],[126.82832282,37.53460369],[126.8282717,37.53473732],[126.82825444,37.5348763],[126.8282717,37.53501527],[126.82832282,37.5351489],[126.82840584,37.53527206],[126.82851755,37.53538],[126.82865368,37.53546859],[126.82880899,37.53553442],[126.8289775,37.53557495],[126.82915276,37.53558864],[126.82932801,37.53557495],[126.82949653,37.53553442],[126.82965183,37.53546859],[126.82978796,37.53538],[126.82989968,37.53527206],[126.82998269,37.5351489],[126.83003381,37.53501527],[126.83005107,37.5348763]]]}"
6773745,"2022032","1147010300","11470005  ","서울특별시 양천구5","서울특별시 양천구 신월동(강월초교입구교차로 부근)",4,5,0,4,1,0,126.839496316203,37.517087931664,"{""type"":""Polygon"",""coordinates"":[[[126.84039463,37.51708793],[126.84037737,37.51694893],[126.84032625,37.51681526],[126.84024324,37.51669208],[126.84013152,37.5165841],[126.83999539,37.51649549],[126.83984009,37.51642965],[126.83967157,37.5163891],[126.83949632,37.51637541],[126.83932106,37.5163891],[126.83915255,37.51642965],[126.83899724,37.51649549],[126.83886111,37.5165841],[126.83874939,37.51669208],[126.83866638,37.51681526],[126.83861526,37.51694893],[126.838598,37.51708793],[126.83861526,37.51722694],[126.83866638,37.5173606],[126.83874939,37.51748378],[126.83886111,37.51759176],[126.83899724,37.51768037],[126.83915255,37.51774621],[126.83932106,37.51778676],[126.83949632,37.51780045],[126.83967157,37.51778676],[126.83984009,37.51774621],[126.83999539,37.51768037],[126.84013152,37.51759176],[126.84024324,37.51748378],[126.84032625,37.5173606],[126.84037737,37.51722694],[126.84039463,37.51708793]]]}"
6773106,"2022032","1150010500","11500001  ","서울특별시 강서구1","서울특별시 강서구 마곡동(강서세무서 부근)",7,12,0,7,5,0,126.820545158134,37.560425223246,"{""type"":""Polygon"",""coordinates"":[[[126.82144347,37.56042522],[126.82142621,37.5602863],[126.82137509,37.56015271],[126.82129208,37.5600296],[126.82118036,37.55992169],[126.82104424,37.55983313],[126.82088893,37.55976732],[126.82072041,37.5597268],[126.82054516,37.55971312],[126.82036991,37.5597268],[126.82020139,37.55976732],[126.82004608,37.55983313],[126.81990995,37.55992169],[126.81979824,37.5600296],[126.81971522,37.56015271],[126.8196641,37.5602863],[126.81964684,37.56042522],[126.8196641,37.56056415],[126.81971522,37.56069773],[126.81979824,37.56082085],[126.81990995,37.56092876],[126.82004608,37.56101731],[126.82020139,37.56108312],[126.82036991,37.56112364],[126.82054516,37.56113732],[126.82072041,37.56112364],[126.82088893,37.56108312],[126.82104424,37.56101731],[126.82118036,37.56092876],[126.82129208,37.56082085],[126.82137509,37.56069773],[126.82142621,37.56056415],[126.82144347,37.56042522]]]}"
6773442,"2022032","1150010100","11500002  ","서울특별시 강서구2","서울특별시 강서구 염창동(목동28473 부근)",4,4,2,2,0,0,126.870697096695,37.547723842582,"{""type"":""Polygon"",""coordinates"":[[[126.87159541,37.54772384],[126.87157815,37.54758489],[126.87152703,37.54745129],[126.87144402,37.54732815],[126.8713323,37.54722022],[126.87119617,37.54713165],[126.87104087,37.54706583],[126.87087235,37.5470253],[126.8706971,37.54701161],[126.87052184,37.5470253],[126.87035333,37.54706583],[126.87019802,37.54713165],[126.87006189,37.54722022],[126.86995017,37.54732815],[126.86986716,37.54745129],[126.86981604,37.54758489],[126.86979878,37.54772384],[126.86981604,37.54786279],[126.86986716,37.5479964],[126.86995017,37.54811953],[126.87006189,37.54822746],[126.87019802,37.54831603],[126.87035333,37.54838185],[126.87052184,37.54842238],[126.8706971,37.54843606],[126.87087235,37.54842238],[126.87104087,37.54838185],[126.87119617,37.54831603],[126.8713323,37.54822746],[126.87144402,37.54811953],[126.87152703,37.5479964],[126.87157815,37.54786279],[126.87159541,37.54772384]]]}"
6773779,"2022032","1150011000","11500003  ","서울특별시 강서구3","서울특별시 강서구 개화동(개화검문소 부근)",4,8,0,5,3,0,126.799764016397,37.579051638823,"{""type"":""Polygon"",""coordinates"":[[[126.80066233,37.57905164],[126.80064507,37.57891275],[126.80059395,37.5787792],[126.80051094,37.57865611],[126.80039922,37.57854823],[126.80026309,37.57845969],[126.80010779,37.5783939],[126.79993927,37.57835339],[126.79976402,37.57833971],[126.79958876,37.57835339],[126.79942025,37.5783939],[126.79926494,37.57845969],[126.79912881,37.57854823],[126.79901709,37.57865611],[126.79893408,37.5787792],[126.79888296,37.57891275],[126.7988657,37.57905164],[126.79888296,37.57919053],[126.79893408,37.57932408],[126.79901709,37.57944716],[126.79912881,37.57955504],[126.79926494,37.57964358],[126.79942025,37.57970937],[126.79958876,37.57974988],[126.79976402,37.57976356],[126.79993927,37.57974988],[126.80010779,37.57970937],[126.80026309,37.57964358],[126.80039922,37.57955504],[126.80051094,37.57944716],[126.80059395,37.57932408],[126.80064507,37.57919053],[126.80066233,37.57905164]]]}"
6774023,"2022032","1150010300","11500004  ","서울특별시 강서구4","서울특별시 강서구 화곡동(화곡사거리 부근)",4,4,0,4,0,0,126.848431006987,37.530657776836,"{""type"":""Polygon"",""coordinates"":[[[126.84932932,37.53065778],[126.84931206,37.5305188],[126.84926094,37.53038516],[126.84917793,37.53026199],[126.84906621,37.53015404],[126.84893008,37.53006544],[126.84877478,37.52999961],[126.84860626,37.52995907],[126.84843101,37.52994538],[126.84825575,37.52995907],[126.84808724,37.52999961],[126.84793193,37.53006544],[126.8477958,37.53015404],[126.84768409,37.53026199],[126.84760107,37.53038516],[126.84754995,37.5305188],[126.84753269,37.53065778],[126.84754995,37.53079676],[126.84760107,37.5309304],[126.84768409,37.53105356],[126.8477958,37.53116151],[126.84793193,37.5312501],[126.84808724,37.53131594],[126.84825575,37.53135647],[126.84843101,37.53137016],[126.84860626,37.53135647],[126.84877478,37.53131594],[126.84893008,37.5312501],[126.84906621,37.53116151],[126.84917793,37.53105356],[126.84926094,37.5309304],[126.84931206,37.53079676],[126.84932932,37.53065778]]]}"
